sample_id,site_id,site_name,location_id,matrix,latitude,longitude,collection_date,analysis_date,analyte,analytical_method,analyte_category,result_value,result_unit,detection_limit,qualifier,regulatory_mcl,lab_name,validator_initials,flag_missing_field,flag_duplicate_id,flag_impossible_value,holding_time_days,flag_holding_time_violation,flag_regulatory_exceedance,overall_qaqc_status,regulatory_status
MW-05-04-20240828-02035,SITE-05,Chemical Plant - Linden,MW-05-04,GW,40.616679,-74.253434,2024-08-28,2025-02-03,Cadmium,EPA 6020,METAL,1.426,ug/L,0.25,,5.0,Eurofins TestAmerica,RS,False,False,False,159.0,False,False,PASS,WITHIN_LIMIT
MW-05-05-20230909-02036,SITE-05,Chemical Plant - Linden,,GW,40.617628,-74.248728,2023-09-09,2023-10-05,Arsenic,EPA 6020,METAL,2.312,ug/L,0.5,,10.0,Pace Analytical,JM,True,False,False,26.0,False,False,FAIL,WITHIN_LIMIT
MW-05-04-20231106-02037,SITE-05,Chemical Plant - Linden,MW-05-04,GW,40.616679,-74.253434,2023-11-06,2023-11-21,Cadmium,EPA 6020,METAL,0.944,ug/L,0.25,,5.0,ALS Environmental,JM,False,False,False,15.0,False,False,PASS,WITHIN_LIMIT
SB-04-03-20241127-02038,SITE-04,Rail Yard - Kearny,SB-04-03,SOIL,40.762398,-74.155253,2024-11-27,2024-12-09,"1,1-Dichloroethylene",EPA 8260,VOC,0.305,ug/L,0.35,U,7.0,Pace Analytical,RS,False,False,False,12.0,False,False,PASS,WITHIN_LIMIT
MW-03-03-20250311-02039,SITE-03,Former Gas Station - Paterson,MW-03-03,GW,40.909398,-74.172286,2025-03-11,2025-03-12,pH,EPA 9040,FIELD,6.98,SU,0.01,,,ALS Environmental,TL,False,False,False,1.0,True,False,FAIL,WITHIN_LIMIT
SB-02-07-20250129-02040,SITE-02,Industrial Park - Elizabeth,SB-02-07,SOIL,40.657793,-74.211366,2025-01-29,2025-02-06,Benzene,EPA 8260,VOC,8.488,ug/L,0.25,,5.0,Eurofins TestAmerica,KP,False,False,False,8.0,False,True,PASS,EXCEEDANCE
SB-02-02-20240316-02041,SITE-02,Industrial Park - Elizabeth,SB-02-02,SOIL,40.658445,-74.209608,2024-03-16,2024-03-27,Benzene,EPA 8260,VOC,8.765,ug/L,0.25,,5.0,Eurofins TestAmerica,JM,False,False,False,11.0,False,True,PASS,EXCEEDANCE
MW-03-03-20250221-02042,SITE-03,Former Gas Station - Paterson,MW-03-03,GW,40.909398,-74.172286,2025-02-21,2025-04-30,Chromium,EPA 6020,METAL,10.875,ug/L,5.0,,100.0,Eurofins TestAmerica,TL,False,False,False,68.0,False,False,PASS,WITHIN_LIMIT
MW-03-01-20230614-02043,SITE-03,Former Gas Station - Paterson,MW-03-01,GW,40.913317,-74.174391,2023-06-14,2023-06-15,pH,EPA 9040,FIELD,7.29,SU,0.01,,,Pace Analytical,RS,False,False,False,1.0,True,False,FAIL,WITHIN_LIMIT
MW-03-07-20230903-02044,SITE-03,Former Gas Station - Paterson,MW-03-07,GW,40.923445,-74.165705,2023-09-03,2023-11-05,Chromium,EPA 6020,METAL,2.622,ug/L,5.0,U,100.0,ALS Environmental,JM,False,False,False,63.0,False,False,PASS,WITHIN_LIMIT
MW-01-04-20240414-02045,SITE-01,Former Dry Cleaner - Newark,MW-01-04,GW,40.741421,-74.179838,2024-04-14,2024-04-14,Nitrate,EPA 300.0,WET_CHEM,2.838,mg/L,0.5,,10.0,Eurofins TestAmerica,RS,False,False,False,0.0,False,False,PASS,WITHIN_LIMIT
MW-01-04-20250312-02046,SITE-01,Former Dry Cleaner - Newark,MW-01-04,GW,40.741421,-74.179838,2025-03-12,2025-06-16,Chromium,EPA 6020,METAL,4.676,ug/L,5.0,,100.0,Eurofins TestAmerica,TL,False,False,False,96.0,False,False,PASS,WITHIN_LIMIT
SB-02-03-20250307-02047,SITE-02,Industrial Park - Elizabeth,SB-02-03,SOIL,40.655176,-74.204147,2025-03-07,2025-04-07,Cadmium,EPA 6020,METAL,2.145,ug/L,0.25,,5.0,Eurofins TestAmerica,RS,False,False,False,31.0,False,False,PASS,WITHIN_LIMIT
MW-03-02-20250504-02048,SITE-03,Former Gas Station - Paterson,MW-03-02,GW,40.916191,-74.178011,2025-05-04,2025-10-16,Lead,EPA 6020,METAL,44.897,ug/L,0.75,,15.0,ALS Environmental,KP,False,False,False,165.0,False,True,PASS,EXCEEDANCE
MW-03-06-20230606-02049,SITE-03,Former Gas Station - Paterson,MW-03-06,GW,40.920805,-74.175553,2023-06-06,2023-06-14,Benzene,EPA 8260,VOC,11.899,ug/L,0.25,,5.0,ALS Environmental,TL,False,False,False,8.0,False,True,PASS,EXCEEDANCE
SB-02-03-20240509-02050,SITE-02,Industrial Park - Elizabeth,SB-02-03,SOIL,40.655176,-74.204147,2024-05-09,2024-05-12,Tetrachloroethylene,EPA 8260,VOC,0.231,ug/L,0.25,U,5.0,ALS Environmental,RS,False,False,False,3.0,False,False,PASS,WITHIN_LIMIT
SB-02-01-20230622-02051,SITE-02,Industrial Park - Elizabeth,SB-02-01,SOIL,40.670355,-74.211832,2023-06-22,2023-07-17,Tetrachloroethylene,EPA 8260,VOC,2.263,ug/L,0.25,,5.0,ALS Environmental,JM,False,False,False,25.0,True,False,FAIL,WITHIN_LIMIT
SB-04-08-20240120-02052,SITE-04,Rail Yard - Kearny,SB-04-08,SOIL,40.771768,-74.145978,2024-01-20,2024-02-02,Benzene,EPA 8260,VOC,2.645,ug/L,0.25,,5.0,Pace Analytical,KP,False,False,False,13.0,False,False,PASS,WITHIN_LIMIT
SB-02-02-20240617-02053,SITE-02,Industrial Park - Elizabeth,SB-02-02,SOIL,40.658445,-74.209608,2024-06-17,2024-06-24,Vinyl Chloride,EPA 8260,VOC,0.311,ug/L,0.1,,2.0,ALS Environmental,KP,False,False,False,7.0,False,False,PASS,WITHIN_LIMIT
SB-04-08-20230219-02054,SITE-04,Rail Yard - Kearny,SB-04-08,SOIL,40.771768,-74.145978,2023-02-19,2023-03-09,Tetrachloroethylene,EPA 8260,VOC,0.562,ug/L,0.25,,5.0,Eurofins TestAmerica,TL,False,False,False,18.0,True,False,FAIL,WITHIN_LIMIT
MW-01-04-20240623-02055,SITE-01,Former Dry Cleaner - Newark,MW-01-04,GW,40.741421,-74.179838,2024-06-23,2024-07-02,Cadmium,EPA 6020,METAL,2.689,ug/L,0.25,,5.0,ALS Environmental,RS,False,False,False,9.0,False,False,PASS,WITHIN_LIMIT
MW-05-04-20241023-02056,SITE-05,Chemical Plant - Linden,MW-05-04,GW,40.616679,-74.253434,2024-10-23,2024-10-24,Nitrate,EPA 300.0,WET_CHEM,6.55,mg/L,0.5,,10.0,Pace Analytical,TL,False,False,False,1.0,False,False,PASS,WITHIN_LIMIT
SB-04-04-20241212-02057,SITE-04,Rail Yard - Kearny,SB-04-04,SOIL,40.774138,-74.142103,2024-12-12,2024-12-25,Trichloroethylene,EPA 8260,VOC,4.398,ug/L,0.25,,5.0,ALS Environmental,RS,False,False,False,13.0,False,False,PASS,WITHIN_LIMIT
MW-05-03-20230103-02058,SITE-05,Chemical Plant - Linden,MW-05-03,GW,40.620171,-74.237532,2023-01-03,2023-01-04,Nitrate,EPA 300.0,WET_CHEM,0.893,mg/L,0.5,,10.0,Pace Analytical,TL,False,False,False,1.0,False,False,PASS,WITHIN_LIMIT
MW-03-04-20230110-02059,SITE-03,Former Gas Station - Paterson,MW-03-04,GW,40.911338,-74.168404,2023-01-10,2023-01-20,Trichloroethylene,EPA 8260,VOC,-4.168,ug/L,0.25,,5.0,Pace Analytical,KP,False,False,True,10.0,False,False,FAIL,WITHIN_LIMIT
MW-05-06-20240213-02060,SITE-05,Chemical Plant - Linden,MW-05-06,GW,40.625238,-74.243459,2024-02-13,2024-02-23,Chromium,EPA 6020,METAL,29.227,ug/L,5.0,,100.0,ALS Environmental,TL,False,False,False,10.0,False,False,PASS,WITHIN_LIMIT
SB-04-06-20240404-02061,SITE-04,Rail Yard - Kearny,SB-04-06,SOIL,40.767578,-74.144025,2024-04-04,2024-04-15,Benzene,EPA 8260,VOC,0.621,ug/L,0.25,,5.0,Pace Analytical,TL,False,False,False,11.0,False,False,PASS,WITHIN_LIMIT
MW-05-01-20240808-02062,SITE-05,Chemical Plant - Linden,MW-05-01,GW,40.618079,-74.253984,2024-08-08,2024-08-19,Vinyl Chloride,EPA 8260,VOC,0.098,ug/L,0.1,,2.0,Pace Analytical,KP,False,False,False,11.0,False,False,PASS,WITHIN_LIMIT
SB-04-02-20250107-02063,SITE-04,Rail Yard - Kearny,SB-04-02,SOIL,40.77205,-74.152605,2025-01-07,2025-03-25,Arsenic,EPA 6020,METAL,20.056,ug/L,0.5,,10.0,Pace Analytical,KP,False,False,False,77.0,False,True,PASS,EXCEEDANCE
SB-04-05-20240426-02064,SITE-04,Rail Yard - Kearny,SB-04-05,SOIL,40.772503,-74.139785,2024-04-26,2024-05-24,Cadmium,EPA 6020,METAL,1.194,ug/L,0.25,,5.0,Pace Analytical,RS,False,False,False,28.0,False,False,PASS,WITHIN_LIMIT
MW-01-06-20250106-02065,SITE-01,Former Dry Cleaner - Newark,MW-01-06,GW,40.744235,-74.169523,2025-01-06,2025-01-18,Trichloroethylene,EPA 8260,VOC,1.265,ug/L,0.25,,5.0,Pace Analytical,RS,False,False,False,12.0,False,False,PASS,WITHIN_LIMIT
SB-04-08-20230920-02066,SITE-04,Rail Yard - Kearny,SB-04-08,SOIL,40.771768,-74.145978,2023-09-20,2023-09-23,"1,1-Dichloroethylene",EPA 8260,VOC,1.539,ug/L,0.35,,7.0,Pace Analytical,RS,False,False,False,3.0,False,False,PASS,WITHIN_LIMIT
SB-02-03-20230716-02067,SITE-02,Industrial Park - Elizabeth,SB-02-03,SOIL,40.655176,-74.204147,2023-07-16,2024-01-24,Cadmium,EPA 6020,METAL,3.46,ug/L,0.25,,5.0,Eurofins TestAmerica,JM,False,False,False,192.0,True,False,FAIL,WITHIN_LIMIT
MW-03-07-20250530-02068,SITE-03,Former Gas Station - Paterson,MW-03-07,GW,40.923445,-74.165705,2025-05-30,2025-06-12,Mercury,EPA 7470,METAL,0.701,ug/L,0.1,,2.0,ALS Environmental,TL,False,False,False,13.0,False,False,PASS,WITHIN_LIMIT
SB-04-09-20240616-02069,SITE-04,Rail Yard - Kearny,SB-04-09,SOIL,40.769705,-74.1401,2024-06-16,2024-11-15,Cadmium,EPA 6020,METAL,1.321,ug/L,0.25,,5.0,Pace Analytical,TL,False,False,False,152.0,False,False,PASS,WITHIN_LIMIT
SB-02-03-20230101-02070,SITE-02,Industrial Park - Elizabeth,SB-02-03,SOIL,40.655176,-74.204147,2023-01-01,2023-04-23,Lead,EPA 6020,METAL,28.939,ug/L,0.75,,15.0,Eurofins TestAmerica,JM,False,False,False,112.0,False,True,PASS,EXCEEDANCE
MW-05-03-20240220-02071,SITE-05,Chemical Plant - Linden,MW-05-03,GW,40.620171,-74.237532,2024-02-20,2024-03-04,Benzene,EPA 8260,VOC,1.104,ug/L,0.25,,5.0,Pace Analytical,KP,False,False,False,13.0,False,False,PASS,WITHIN_LIMIT
MW-01-04-20230810-02072,SITE-01,Former Dry Cleaner - Newark,MW-01-04,GW,40.741421,-74.179838,2023-08-10,2023-08-11,Trichloroethylene,EPA 8260,VOC,1.056,ug/L,0.25,,5.0,Eurofins TestAmerica,TL,False,False,False,1.0,False,False,PASS,WITHIN_LIMIT
MW-03-05-20250217-02073,SITE-03,Former Gas Station - Paterson,MW-03-05,GW,40.915543,-74.165146,2025-02-17,2025-03-02,Vinyl Chloride,EPA 8260,VOC,0.155,ug/L,0.1,,2.0,Pace Analytical,JM,False,False,False,13.0,False,False,PASS,WITHIN_LIMIT
SB-04-05-20240408-02074,SITE-04,Rail Yard - Kearny,SB-04-05,SOIL,40.772503,-74.139785,2024-04-08,2024-09-28,Lead,EPA 6020,METAL,0.466,ug/L,0.75,U,15.0,Eurofins TestAmerica,TL,False,False,False,173.0,False,False,PASS,WITHIN_LIMIT
MW-03-01-20240517-02075,SITE-03,Former Gas Station - Paterson,MW-03-01,GW,40.913317,-74.174391,2024-05-17,2024-05-18,Nitrate,EPA 300.0,WET_CHEM,3.915,mg/L,0.5,,10.0,Pace Analytical,JM,False,False,False,1.0,False,False,PASS,WITHIN_LIMIT
SB-04-06-20230111-02076,SITE-04,Rail Yard - Kearny,SB-04-06,SOIL,40.767578,-74.144025,2023-01-11,2023-05-20,Lead,EPA 6020,METAL,2.515,ug/L,0.75,,15.0,Pace Analytical,JM,False,False,False,129.0,False,False,PASS,WITHIN_LIMIT
SB-02-09-20240305-02077,SITE-02,Industrial Park - Elizabeth,SB-02-09,SOIL,40.667561,-74.205805,2024-03-05,2024-03-12,Benzene,EPA 8260,VOC,0.813,ug/L,0.25,,5.0,ALS Environmental,JM,False,False,False,7.0,False,False,PASS,WITHIN_LIMIT
MW-05-01-20240828-02078,SITE-05,Chemical Plant - Linden,MW-05-01,GW,40.618079,-74.253984,2024-08-28,2024-08-30,Vinyl Chloride,EPA 8260,VOC,0.327,ug/L,0.1,,2.0,Eurofins TestAmerica,KP,False,False,False,2.0,False,False,PASS,WITHIN_LIMIT
MW-03-02-20241121-02079,SITE-03,Former Gas Station - Paterson,MW-03-02,GW,40.916191,-74.178011,2024-11-21,2024-11-24,"1,1-Dichloroethylene",EPA 8260,VOC,0.82,ug/L,0.35,,7.0,Pace Analytical,KP,False,False,False,3.0,False,False,PASS,WITHIN_LIMIT
MW-03-06-20231210-02080,SITE-03,Former Gas Station - Paterson,MW-03-06,GW,40.920805,-74.175553,2023-12-10,2023-12-18,Benzene,EPA 8260,VOC,31.946,ug/L,0.25,,5.0,Eurofins TestAmerica,TL,False,False,False,8.0,False,True,PASS,EXCEEDANCE
MW-01-04-20231003-02081,SITE-01,Former Dry Cleaner - Newark,MW-01-04,GW,40.741421,-74.179838,2023-10-03,2023-10-09,Vinyl Chloride,EPA 8260,VOC,0.204,ug/L,0.1,,2.0,Pace Analytical,TL,False,False,False,6.0,False,False,PASS,WITHIN_LIMIT
SB-04-07-20250506-02082,SITE-04,Rail Yard - Kearny,SB-04-07,SOIL,40.761196,-74.153109,2025-05-06,2025-05-13,Tetrachloroethylene,EPA 8260,VOC,0.528,ug/L,0.25,,5.0,Pace Analytical,KP,False,False,False,7.0,False,False,PASS,WITHIN_LIMIT
MW-05-06-20240227-02083,SITE-05,Chemical Plant - Linden,MW-05-06,GW,40.625238,-74.243459,2024-02-27,2024-02-28,pH,EPA 9040,FIELD,7.05,SU,0.01,,,ALS Environmental,JM,False,False,False,1.0,True,False,FAIL,WITHIN_LIMIT
SB-02-04-20240707-02084,SITE-02,Industrial Park - Elizabeth,SB-02-04,SOIL,40.666533,-74.205538,2024-07-07,2024-11-11,Cadmium,EPA 6020,METAL,25.733,ug/L,0.25,,5.0,Eurofins TestAmerica,JM,False,False,False,127.0,False,True,PASS,EXCEEDANCE
MW-03-03-20230526-02085,SITE-03,Former Gas Station - Paterson,MW-03-03,GW,40.909398,-74.172286,2023-05-26,2023-05-26,pH,EPA 9040,FIELD,6.99,SU,0.01,,,Eurofins TestAmerica,KP,False,False,False,0.0,False,False,PASS,WITHIN_LIMIT
SB-04-03-20231027-02086,SITE-04,Rail Yard - Kearny,SB-04-03,SOIL,40.762398,-74.155253,2023-10-27,2023-11-18,Trichloroethylene,EPA 8260,VOC,1.156,ug/L,0.25,,5.0,Eurofins TestAmerica,JM,False,False,False,22.0,True,False,FAIL,WITHIN_LIMIT
SB-04-03-20250304-02087,SITE-04,Rail Yard - Kearny,SB-04-03,SOIL,40.762398,-74.155253,2025-03-04,2025-03-05,Nitrate,EPA 300.0,WET_CHEM,7.484,mg/L,0.5,,10.0,Eurofins TestAmerica,TL,False,False,False,1.0,False,False,PASS,WITHIN_LIMIT
MW-05-05-20240120-02088,SITE-05,Chemical Plant - Linden,MW-05-05,GW,40.617628,-74.248728,2024-01-20,2024-01-21,Nitrate,EPA 300.0,WET_CHEM,8.472,mg/L,0.5,,10.0,Eurofins TestAmerica,JM,False,False,False,1.0,False,False,PASS,WITHIN_LIMIT
MW-05-03-20230524-02089,SITE-05,Chemical Plant - Linden,MW-05-03,GW,40.620171,-74.237532,2023-05-24,2023-06-19,Mercury,EPA 7470,METAL,1.686,ug/L,0.1,,2.0,ALS Environmental,JM,False,False,False,26.0,False,False,PASS,WITHIN_LIMIT
SB-02-06-20250211-02090,SITE-02,Industrial Park - Elizabeth,SB-02-06,SOIL,40.671762,-74.205132,2025-02-11,2025-02-23,Tetrachloroethylene,EPA 8260,VOC,1.054,ug/L,0.25,,5.0,Pace Analytical,TL,False,False,False,12.0,False,False,PASS,WITHIN_LIMIT
SB-02-01-20241224-02091,SITE-02,Industrial Park - Elizabeth,SB-02-01,SOIL,40.670355,-74.211832,2024-12-24,2024-12-25,pH,EPA 9040,FIELD,22.0,SU,0.01,,,Eurofins TestAmerica,RS,False,False,True,1.0,True,False,FAIL,WITHIN_LIMIT
MW-05-06-20241019-02092,SITE-05,Chemical Plant - Linden,MW-05-06,GW,40.625238,-74.243459,2024-10-19,2024-12-30,Chromium,EPA 6020,METAL,86.382,ug/L,5.0,,100.0,ALS Environmental,RS,False,False,False,72.0,False,False,PASS,WITHIN_LIMIT
SB-04-01-20240418-02093,SITE-04,Rail Yard - Kearny,SB-04-01,SOIL,40.76615,-74.149633,2024-04-18,2024-09-14,Lead,EPA 6020,METAL,7.513,ug/L,0.75,,15.0,Pace Analytical,RS,False,False,False,149.0,False,False,PASS,WITHIN_LIMIT
SB-04-06-20250517-02094,SITE-04,Rail Yard - Kearny,SB-04-06,SOIL,40.767578,-74.144025,2025-05-17,2025-05-23,Mercury,EPA 7470,METAL,0.611,ug/L,0.1,,2.0,Pace Analytical,RS,False,False,False,6.0,False,False,PASS,WITHIN_LIMIT
SB-04-08-20240423-02095,SITE-04,Rail Yard - Kearny,SB-04-08,SOIL,40.771768,-74.145978,2024-04-23,2024-08-17,Cadmium,EPA 6020,METAL,0.486,ug/L,0.25,,5.0,Eurofins TestAmerica,RS,False,False,False,116.0,False,False,PASS,WITHIN_LIMIT
SB-02-05-20240114-02096,SITE-02,Industrial Park - Elizabeth,SB-02-05,SOIL,40.660991,-74.201286,2024-01-14,2024-05-06,Lead,EPA 6020,METAL,0.865,ug/L,0.75,,15.0,Pace Analytical,TL,False,False,False,113.0,False,False,PASS,WITHIN_LIMIT
MW-03-02-20230502-02097,SITE-03,Former Gas Station - Paterson,MW-03-02,GW,40.916191,-74.178011,2023-05-02,2023-05-06,Tetrachloroethylene,EPA 8260,VOC,2.303,ug/L,0.25,,5.0,Pace Analytical,JM,False,False,False,4.0,False,False,PASS,WITHIN_LIMIT
MW-03-03-20230702-02098,SITE-03,Former Gas Station - Paterson,MW-03-03,GW,40.909398,-74.172286,2023-07-02,2023-07-08,Tetrachloroethylene,EPA 8260,VOC,1.43,ug/L,0.25,,5.0,ALS Environmental,RS,False,False,False,6.0,False,False,PASS,WITHIN_LIMIT
SB-02-07-20240523-02099,SITE-02,Industrial Park - Elizabeth,SB-02-07,SOIL,40.657793,-74.211366,2024-05-23,2024-06-13,Chromium,EPA 6020,METAL,2.035,ug/L,5.0,,100.0,Pace Analytical,JM,False,False,False,21.0,False,False,PASS,WITHIN_LIMIT
MW-03-01-20250323-02100,SITE-03,Former Gas Station - Paterson,MW-03-01,GW,40.913317,-74.174391,2025-03-23,2025-03-30,"1,1-Dichloroethylene",EPA 8260,VOC,1.275,ug/L,0.35,,7.0,ALS Environmental,TL,False,False,False,7.0,False,False,PASS,WITHIN_LIMIT
SB-02-06-20230615-02101,SITE-02,Industrial Park - Elizabeth,SB-02-06,SOIL,40.671762,-74.205132,2023-06-15,2023-06-15,Benzene,EPA 8260,VOC,0.859,ug/L,0.25,,5.0,Eurofins TestAmerica,RS,False,False,False,0.0,False,False,PASS,WITHIN_LIMIT
MW-05-06-20231015-02102,SITE-05,Chemical Plant - Linden,MW-05-06,GW,40.625238,-74.243459,2023-10-15,2023-11-05,Nitrate,EPA 300.0,WET_CHEM,1.39,mg/L,0.5,,10.0,Pace Analytical,RS,False,False,False,21.0,True,False,FAIL,WITHIN_LIMIT
SB-04-07-20230928-02103,SITE-04,Rail Yard - Kearny,SB-04-07,SOIL,40.761196,-74.153109,2023-09-28,2023-10-08,Benzene,EPA 8260,VOC,0.863,ug/L,0.25,,5.0,Eurofins TestAmerica,JM,False,False,False,10.0,False,False,PASS,WITHIN_LIMIT
MW-05-04-20230923-02104,SITE-05,Chemical Plant - Linden,MW-05-04,GW,40.616679,-74.253434,2023-09-23,2023-09-23,Tetrachloroethylene,EPA 8260,VOC,3.754,ug/L,0.25,,5.0,ALS Environmental,TL,False,False,False,0.0,False,False,PASS,WITHIN_LIMIT
SB-04-08-20240506-02105,SITE-04,Rail Yard - Kearny,SB-04-08,SOIL,40.771768,-74.145978,2024-05-06,2024-05-06,pH,EPA 9040,FIELD,6.44,SU,0.01,,,ALS Environmental,KP,False,False,False,0.0,False,False,PASS,WITHIN_LIMIT
SB-04-04-20231215-02106,SITE-04,Rail Yard - Kearny,SB-04-04,SOIL,40.774138,-74.142103,2023-12-15,2023-12-27,,EPA 6020,METAL,1.553,ug/L,0.75,,15.0,Pace Analytical,JM,True,False,False,12.0,False,False,FAIL,WITHIN_LIMIT
SB-02-04-20240827-02107,SITE-02,Industrial Park - Elizabeth,SB-02-04,SOIL,40.666533,-74.205538,2024-08-27,2024-09-08,Tetrachloroethylene,EPA 8260,VOC,0.229,ug/L,0.25,U,5.0,Eurofins TestAmerica,JM,False,False,False,12.0,False,False,PASS,WITHIN_LIMIT
MW-03-05-20241029-02108,SITE-03,Former Gas Station - Paterson,MW-03-05,GW,40.915543,-74.165146,2024-10-29,2024-10-30,Nitrate,EPA 300.0,WET_CHEM,0.285,mg/L,0.5,U,10.0,Pace Analytical,TL,False,False,False,1.0,False,False,PASS,WITHIN_LIMIT
MW-05-05-20230329-02109,SITE-05,Chemical Plant - Linden,MW-05-05,GW,40.617628,-74.248728,2023-03-29,2023-04-03,Trichloroethylene,EPA 8260,VOC,2.808,ug/L,0.25,,5.0,ALS Environmental,TL,False,False,False,5.0,False,False,PASS,WITHIN_LIMIT
SB-04-03-20250501-02110,SITE-04,Rail Yard - Kearny,SB-04-03,SOIL,40.762398,-74.155253,2025-05-01,2025-05-06,Vinyl Chloride,EPA 8260,VOC,4.298,ug/L,0.1,,2.0,Pace Analytical,TL,False,False,False,5.0,False,True,PASS,EXCEEDANCE
MW-05-06-20231013-02111,SITE-05,Chemical Plant - Linden,MW-05-06,GW,40.625238,-74.243459,2023-10-13,2023-12-26,Chromium,EPA 6020,METAL,82.965,ug/L,5.0,,100.0,Eurofins TestAmerica,TL,False,False,False,74.0,False,False,PASS,WITHIN_LIMIT
SB-02-01-20230707-02112,SITE-02,Industrial Park - Elizabeth,SB-02-01,SOIL,40.670355,-74.211832,2023-07-07,2023-07-19,Tetrachloroethylene,EPA 8260,VOC,1.276,ug/L,0.25,,5.0,ALS Environmental,TL,False,False,False,12.0,False,False,PASS,WITHIN_LIMIT
SB-02-08-20240106-02113,SITE-02,Industrial Park - Elizabeth,SB-02-08,SOIL,40.654776,-74.217614,2024-01-06,2024-01-13,Mercury,EPA 7470,METAL,0.345,ug/L,0.1,,2.0,ALS Environmental,RS,False,False,False,7.0,False,False,PASS,WITHIN_LIMIT
MW-01-06-20250425-02114,SITE-01,Former Dry Cleaner - Newark,MW-01-06,GW,40.744235,-74.169523,2025-04-25,2025-05-17,Lead,EPA 6020,METAL,1.717,ug/L,0.75,,15.0,Pace Analytical,RS,False,False,False,22.0,False,False,PASS,WITHIN_LIMIT
MW-03-01-20250114-02115,SITE-03,Former Gas Station - Paterson,MW-03-01,GW,40.913317,-74.174391,2025-01-14,2025-06-08,Lead,EPA 6020,METAL,8.621,ug/L,0.75,,15.0,Eurofins TestAmerica,RS,False,False,False,145.0,False,False,PASS,WITHIN_LIMIT
MW-01-05-20230408-02116,SITE-01,Former Dry Cleaner - Newark,MW-01-05,GW,40.734708,-74.174984,2023-04-08,2023-04-12,Trichloroethylene,EPA 8260,VOC,0.825,ug/L,0.25,,5.0,Eurofins TestAmerica,JM,False,False,False,4.0,False,False,PASS,WITHIN_LIMIT
SB-02-05-20240925-02117,SITE-02,Industrial Park - Elizabeth,SB-02-05,SOIL,40.660991,-74.201286,2024-09-25,2024-10-15,Tetrachloroethylene,EPA 8260,VOC,0.496,ug/L,0.25,,5.0,Eurofins TestAmerica,KP,False,False,False,20.0,True,False,FAIL,WITHIN_LIMIT
MW-01-01-20240303-02118,SITE-01,Former Dry Cleaner - Newark,MW-01-01,GW,40.734478,-74.165228,2024-03-03,2024-03-10,Vinyl Chloride,EPA 8260,VOC,1.301,ug/L,0.1,,2.0,Pace Analytical,RS,False,False,False,7.0,False,False,PASS,WITHIN_LIMIT
MW-03-05-20240630-02119,SITE-03,Former Gas Station - Paterson,MW-03-05,GW,40.915543,-74.165146,2024-06-30,2024-06-30,pH,EPA 9040,FIELD,7.21,SU,0.01,,,ALS Environmental,RS,False,False,False,0.0,False,False,PASS,WITHIN_LIMIT
SB-04-08-20230903-02120,SITE-04,Rail Yard - Kearny,SB-04-08,SOIL,40.771768,-74.145978,2023-09-03,2023-09-13,Benzene,EPA 8260,VOC,0.004,ug/L,0.25,U,5.0,Pace Analytical,KP,False,False,False,10.0,False,False,PASS,WITHIN_LIMIT
SB-04-03-20250307-02121,SITE-04,Rail Yard - Kearny,SB-04-03,SOIL,40.762398,-74.155253,2025-03-07,2025-09-13,Cadmium,EPA 6020,METAL,4.297,ug/L,0.25,,5.0,Eurofins TestAmerica,JM,False,False,False,190.0,True,False,FAIL,WITHIN_LIMIT
SB-04-03-20230404-02122,SITE-04,Rail Yard - Kearny,SB-04-03,SOIL,40.762398,-74.155253,2023-04-04,2023-07-10,Arsenic,EPA 6020,METAL,2.785,ug/L,0.5,,10.0,Eurofins TestAmerica,JM,False,False,False,97.0,False,False,PASS,WITHIN_LIMIT
MW-05-03-20250514-02123,SITE-05,Chemical Plant - Linden,MW-05-03,GW,40.620171,-74.237532,2025-05-14,2025-08-22,Arsenic,EPA 6020,METAL,3.214,ug/L,0.5,,10.0,ALS Environmental,TL,False,False,False,100.0,False,False,PASS,WITHIN_LIMIT
SB-02-05-20230708-02124,SITE-02,Industrial Park - Elizabeth,SB-02-05,SOIL,40.660991,-74.201286,2023-07-08,2023-07-09,Nitrate,EPA 300.0,WET_CHEM,13.695,mg/L,0.5,,10.0,ALS Environmental,TL,False,False,False,1.0,False,True,PASS,EXCEEDANCE
MW-03-06-20230625-02125,SITE-03,Former Gas Station - Paterson,MW-03-06,GW,40.920805,-74.175553,2023-06-25,2023-07-04,"1,1-Dichloroethylene",EPA 8260,VOC,4.859,ug/L,0.35,,7.0,Pace Analytical,TL,False,False,False,9.0,False,False,PASS,WITHIN_LIMIT
SB-04-10-20250304-02126,SITE-04,Rail Yard - Kearny,SB-04-10,SOIL,40.771094,-74.144328,2025-03-04,2025-05-07,Lead,EPA 6020,METAL,1.682,ug/L,0.75,,15.0,ALS Environmental,RS,False,False,False,64.0,False,False,PASS,WITHIN_LIMIT
MW-03-05-20230215-02127,SITE-03,Former Gas Station - Paterson,MW-03-05,GW,40.915543,-74.165146,2023-02-15,2023-02-27,Trichloroethylene,EPA 8260,VOC,1.401,ug/L,0.25,,5.0,Pace Analytical,RS,False,False,False,12.0,False,False,PASS,WITHIN_LIMIT
